date_time,deg_C,relative_humidity,absolute_humidity,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,target_carbon_monoxide,target_benzene,target_nitrogen_oxides
2010-10-27 19:00:00,19.5,66.8,1.4977,1229.8,1162.1,551.8,1610.8,1289.4,2.8,15.4,272.2
2010-10-27 20:00:00,18.4,68.5,1.4776,1243.2,1191.7,603.6,1685.0,1285.7,2.7,15.5,341.4
2010-10-27 21:00:00,18.2,71.2,1.4396,1029.6,844.1,785.4,1470.8,935.6,1.5,7.6,183.0
2010-10-27 22:00:00,18.7,66.4,1.3969,970.3,746.8,791.5,1437.4,907.0,1.1,5.6,159.0
2010-10-27 23:00:00,15.5,76.7,1.3721,900.2,797.9,740.3,1401.9,858.2,1.3,6.9,138.2
2010-10-28 00:00:00,17.7,75.6,1.3749,878.2,683.6,971.2,1325.6,812.7,0.9,4.8,101.0
2010-10-28 01:00:00,16.5,73.2,1.3519,849.8,758.5,904.3,1355.6,780.8,1.0,5.5,99.0
2010-10-28 02:00:00,14.5,80.3,1.3169,831.4,719.3,890.0,1221.1,739.2,0.9,4.1,111.2
2010-10-28 03:00:00,15.2,84.5,1.3286,881.0,731.2,867.4,1302.5,814.8,0.7,4.3,102.9
2010-10-28 04:00:00,14.7,80.7,1.3156,879.9,672.0,954.7,1191.9,721.7,0.8,3.9,106.4
2010-10-28 05:00:00,14.4,82.7,1.3382,905.0,791.5,868.0,1287.2,858.0,0.8,5.4,161.4
2010-10-28 06:00:00,14.9,73.3,1.3502,1033.9,996.5,667.8,1551.2,1033.3,1.5,9.7,339.0
2010-10-28 07:00:00,16.0,72.6,1.3558,1381.1,1205.3,542.8,1847.3,1274.0,3.2,19.4,659.2
2010-10-28 08:00:00,16.6,71.1,1.3751,1345.0,1347.6,453.2,1831.2,1497.4,4.7,27.1,691.8
2010-10-28 09:00:00,16.0,72.3,1.3886,1265.2,1270.1,518.4,1664.4,1503.6,3.6,20.4,620.3
2010-10-28 10:00:00,18.8,68.3,1.4047,1381.8,1340.3,515.5,1851.2,1574.0,3.3,19.8,670.2
2010-10-28 11:00:00,20.0,58.7,1.3762,1171.8,1067.6,677.3,1486.0,1310.2,2.5,12.3,395.2
2010-10-28 12:00:00,21.8,55.6,1.3792,1127.6,1153.3,612.5,1501.0,1227.2,2.3,12.7,369.9
2010-10-28 13:00:00,20.7,53.1,1.3669,1083.4,1142.3,596.8,1705.6,1172.1,2.7,14.5,342.0
2010-10-28 14:00:00,20.8,53.9,1.4015,1171.8,1187.3,536.7,1627.1,1314.0,2.8,17.3,383.2
2010-10-28 15:00:00,21.3,59.2,1.5204,1460.2,1407.5,473.2,1871.5,1530.8,4.4,24.9,668.9
2010-10-28 16:00:00,21.3,64.4,1.5463,1414.5,1440.6,441.5,1996.8,1685.6,5.0,28.2,710.8
2010-10-28 17:00:00,20.0,66.6,1.5522,1665.7,1721.1,378.1,2134.7,1926.1,6.6,36.7,738.2
2010-10-28 18:00:00,19.1,68.0,1.5656,1492.3,1538.2,439.9,1945.6,1770.2,5.7,26.8,689.0
2010-10-28 19:00:00,19.9,62.6,1.4594,1140.0,1133.2,637.6,1570.0,1280.5,2.9,13.3,251.5
2010-10-28 20:00:00,19.4,60.2,1.4282,1089.6,1001.1,638.0,1608.9,1148.4,2.6,12.3,303.7
2010-10-28 21:00:00,19.5,58.4,1.4152,928.7,881.0,829.2,1368.2,899.5,1.5,6.9,187.6
2010-10-28 22:00:00,21.4,60.4,1.4263,868.6,731.4,872.2,1273.9,767.3,1.0,4.9,99.9
2010-10-28 23:00:00,20.7,61.3,1.4543,978.5,813.3,810.3,1237.8,782.8,1.2,5.3,119.4
2010-10-29 00:00:00,18.9,64.3,1.4905,870.4,763.4,971.2,1352.5,758.2,1.0,4.2,111.9
2010-10-29 01:00:00,17.7,78.4,1.5441,914.2,638.6,1023.0,1300.9,587.5,0.8,2.8,84.7
2010-10-29 02:00:00,17.1,72.3,1.5463,864.0,583.7,1105.2,1311.7,585.5,0.6,2.4,67.6
2010-10-29 03:00:00,19.6,75.7,1.5664,920.1,572.2,1092.0,1288.8,596.4,0.6,2.0,63.3
2010-10-29 04:00:00,19.1,80.4,1.5907,894.0,591.5,1040.3,1308.0,680.1,0.6,2.5,79.0
2010-10-29 05:00:00,19.1,72.6,1.6112,968.6,856.8,823.0,1472.9,890.2,1.1,6.5,190.0
2010-10-29 06:00:00,18.9,66.6,1.5844,1036.9,915.7,782.3,1513.1,956.5,1.3,8.1,229.9
2010-10-29 07:00:00,21.0,69.6,1.5643,1271.7,1142.7,579.7,1875.1,1268.4,2.7,14.8,388.0
2010-10-29 08:00:00,20.0,63.4,1.5692,1342.6,1330.8,470.4,1886.6,1442.0,3.9,22.8,408.0
2010-10-29 09:00:00,21.0,61.8,1.6021,1221.1,1256.9,526.4,1658.7,1329.1,2.8,15.6,411.8
2010-10-29 10:00:00,24.9,57.1,1.6515,1059.8,962.8,779.1,1393.6,924.7,1.4,8.7,174.1
2010-10-29 11:00:00,19.8,81.8,1.8538,1231.2,1179.8,567.8,1614.5,1030.1,2.6,14.0,419.0
2010-10-29 12:00:00,21.2,82.2,2.0224,1507.8,1413.7,462.6,2156.3,1267.6,4.1,26.4,615.1
2010-10-29 13:00:00,20.8,80.6,1.9184,1409.8,1333.8,484.0,2062.3,1386.4,5.1,23.1,600.8
2010-10-29 14:00:00,19.1,80.6,1.8669,1497.9,1544.4,481.5,2188.8,1420.9,5.1,25.3,670.7
2010-10-29 15:00:00,20.6,80.7,1.85,1284.5,1256.4,518.9,1847.0,1242.4,4.6,18.6,603.8
2010-10-29 16:00:00,18.7,73.9,1.751,1226.1,1135.3,572.9,1697.3,1213.0,2.7,13.1,298.9
2010-10-29 17:00:00,19.0,69.4,1.6893,1354.5,1328.2,539.0,1770.9,1345.3,2.9,17.4,374.7
2010-10-29 18:00:00,19.2,74.0,1.693,1258.3,1243.6,529.4,1841.4,1501.5,4.5,20.9,465.0
2010-10-29 19:00:00,17.4,69.7,1.5583,1130.0,1071.2,621.1,1479.6,1024.9,3.3,13.5,374.4
2010-10-29 20:00:00,18.7,73.9,1.5259,1007.8,885.2,778.3,1320.0,912.9,1.6,6.8,229.3
2010-10-29 21:00:00,17.8,71.0,1.4919,1006.9,838.9,760.9,1443.3,896.0,1.9,7.2,272.6
2010-10-29 22:00:00,16.8,73.2,1.5081,1081.2,860.3,816.8,1339.5,860.3,1.6,6.9,217.3
2010-10-29 23:00:00,18.3,84.1,1.5569,1020.2,991.2,730.3,1533.7,1021.3,2.0,9.5,294.0
2010-10-30 00:00:00,17.0,78.3,1.5643,1145.5,943.8,641.7,1459.2,1019.0,2.4,10.4,337.0
2010-10-30 01:00:00,16.6,75.8,1.5372,1002.5,859.5,774.2,1356.5,863.4,1.7,6.7,253.8
2010-10-30 02:00:00,16.9,86.3,1.551,954.1,833.0,801.7,1400.0,902.7,1.5,6.6,222.6
2010-10-30 03:00:00,15.6,77.4,1.5418,930.0,821.1,784.7,1466.0,809.3,1.4,6.0,178.0
2010-10-30 04:00:00,16.6,81.4,1.5238,875.1,799.7,809.5,1289.7,858.0,0.9,5.5,181.6
2010-10-30 05:00:00,16.4,76.5,1.503,912.8,830.0,874.1,1421.7,825.0,1.0,5.5,192.0
2010-10-30 06:00:00,17.8,77.4,1.4978,1038.4,828.6,754.4,1351.3,955.1,1.3,7.6,239.4
2010-10-30 07:00:00,16.6,80.6,1.5115,1114.5,1136.1,590.9,1612.1,1046.4,2.4,13.1,437.8
2010-10-30 08:00:00,15.9,84.7,1.5253,1190.0,1125.2,620.1,1740.2,1083.4,3.0,15.7,473.2
2010-10-30 09:00:00,18.1,80.1,1.5593,1242.2,1164.9,609.8,1775.5,1225.0,3.0,13.4,488.1
2010-10-30 10:00:00,18.5,75.8,1.5706,1236.2,1081.0,631.8,1589.8,1181.8,2.8,14.7,472.4
2010-10-30 11:00:00,20.1,67.6,1.6015,1398.4,1278.9,541.8,1808.1,1519.4,4.0,21.5,629.0
2010-10-30 12:00:00,22.6,63.8,1.6261,1327.0,1170.9,522.8,1862.5,1434.0,3.6,19.8,485.8
2010-10-30 13:00:00,22.6,59.9,1.6596,1353.0,1181.5,525.4,1914.4,1329.0,3.2,16.3,406.0
2010-10-30 14:00:00,24.1,57.9,1.645,1379.1,1135.5,532.0,1674.1,1332.0,3.6,17.9,435.8
2010-10-30 15:00:00,22.1,57.7,1.664,1327.1,1214.8,580.9,1777.0,1339.2,3.1,17.4,383.1
2010-10-30 16:00:00,22.0,63.4,1.7014,1477.6,1335.6,552.3,1812.9,1514.1,4.1,19.5,451.8
2010-10-30 17:00:00,21.9,64.9,1.7055,1371.2,1171.8,554.4,1831.5,1339.5,3.7,19.4,478.2
2010-10-30 18:00:00,21.8,71.4,1.7305,1454.4,1266.7,481.1,1869.6,1540.9,4.2,20.8,516.0
2010-10-30 19:00:00,20.4,65.4,1.6755,1433.3,1350.8,479.4,2095.6,1613.0,4.9,24.5,563.6
2010-10-30 20:00:00,22.0,69.7,1.6001,1226.7,1266.9,529.0,1856.4,1422.4,3.7,18.6,489.1
2010-10-30 21:00:00,21.6,62.2,1.5379,1127.6,1076.7,630.4,1558.5,1204.4,2.9,13.4,380.2
2010-10-30 22:00:00,21.1,63.4,1.5548,1130.2,974.2,708.6,1462.0,1136.1,2.5,9.8,323.4
2010-10-30 23:00:00,18.9,71.4,1.5711,1045.0,896.3,788.6,1538.8,1001.5,1.8,8.1,247.8
2010-10-31 00:00:00,20.1,69.7,1.5578,1097.5,895.0,741.9,1447.2,967.2,1.9,7.6,251.1
2010-10-31 01:00:00,19.3,65.2,1.5563,1010.9,807.0,874.6,1467.8,767.2,1.6,5.6,207.0
2010-10-31 02:00:00,20.5,68.2,1.5484,973.0,794.9,818.0,1416.1,843.4,1.2,6.5,146.0
2010-10-31 03:00:00,20.7,65.0,1.5673,973.1,756.8,932.2,1344.4,705.6,1.0,4.5,107.8
2010-10-31 04:00:00,18.0,77.9,1.5581,860.9,636.3,983.2,1306.8,595.6,0.5,2.7,77.7
2010-10-31 05:00:00,18.1,69.2,1.5449,825.2,558.6,1122.7,1244.5,589.0,0.5,2.1,51.7
2010-10-31 06:00:00,17.2,78.2,1.6224,838.5,508.6,1329.7,1308.0,567.0,0.4,1.3,43.0
2010-10-31 07:00:00,20.8,73.3,1.6834,860.0,569.2,1238.7,1354.4,551.0,0.4,1.3,46.5
2010-10-31 08:00:00,20.6,66.5,1.6996,904.0,743.0,944.0,1462.2,742.0,0.9,4.3,129.3
2010-10-31 09:00:00,19.5,71.1,1.6391,1056.8,836.8,820.1,1470.0,782.8,1.2,5.5,172.4
2010-10-31 10:00:00,21.3,62.5,1.7005,1170.1,940.0,607.3,1658.4,1037.8,2.0,10.4,256.5
2010-10-31 11:00:00,21.8,68.5,1.7851,1314.4,953.2,665.7,1692.3,1075.4,2.4,11.3,290.9
2010-10-31 12:00:00,23.8,56.8,1.7233,1050.0,931.2,717.0,1521.6,1053.6,2.1,8.2,251.2
2010-10-31 13:00:00,22.0,65.7,1.7441,1072.5,932.0,640.8,1483.4,1024.1,1.8,9.3,235.0
2010-10-31 14:00:00,21.8,63.7,1.8148,1093.9,853.6,711.8,1532.6,896.3,1.4,7.1,154.6
2010-10-31 15:00:00,21.6,59.4,1.7957,1160.0,1004.9,584.7,1657.9,1033.2,1.5,11.3,180.2
2010-10-31 16:00:00,22.5,65.4,1.7248,1145.6,943.7,665.3,1731.0,1084.6,2.1,9.5,286.1
2010-10-31 17:00:00,22.8,61.3,1.6878,1102.0,1066.4,646.0,1736.3,1107.6,2.3,11.2,343.4
2010-10-31 18:00:00,23.0,61.9,1.7077,1492.4,1637.0,462.0,2231.5,1440.2,6.9,29.7,554.9
2010-10-31 19:00:00,20.1,71.7,1.7476,1493.3,1375.6,462.6,1907.5,1549.1,4.6,23.7,532.1
2010-10-31 20:00:00,19.3,67.4,1.7203,1337.6,1235.2,538.5,1873.8,1363.4,4.2,21.2,470.9
2010-10-31 21:00:00,21.0,71.7,1.6965,1225.7,1177.0,510.4,1958.9,1269.4,4.2,17.0,510.6
2010-10-31 22:00:00,19.1,71.5,1.6708,1179.8,1158.6,633.9,1774.7,1309.4,2.9,14.2,334.4
2010-10-31 23:00:00,20.5,74.8,1.6681,1198.9,1138.2,586.6,1700.0,1147.5,2.5,13.7,298.5
2010-11-01 00:00:00,20.7,69.9,1.6564,1420.6,1246.6,595.7,1602.4,2150.0,3.2,15.1,327.5
2010-11-01 01:00:00,20.5,72.5,1.6498,1378.9,1222.6,575.4,1762.2,2594.6,3.7,17.1,334.6
2010-11-01 02:00:00,19.4,76.1,1.6543,1239.7,1225.0,557.5,1678.6,1867.2,3.3,16.4,331.8
2010-11-01 03:00:00,18.7,77.3,1.6568,1180.2,1145.6,547.8,1826.2,1744.4,2.8,16.3,447.1
2010-11-01 04:00:00,19.1,73.2,1.6389,1278.1,1278.4,502.2,1672.3,1531.6,3.3,17.6,296.8
2010-11-01 05:00:00,18.8,72.6,1.637,1248.4,1172.0,590.1,1778.4,1615.0,2.6,15.9,267.8
2010-11-01 06:00:00,17.9,70.2,1.6398,1050.4,971.6,699.4,1616.2,1381.0,1.7,9.9,200.0
2010-11-01 07:00:00,20.4,78.9,1.6766,976.6,890.0,703.7,1509.8,1230.4,1.2,7.6,190.8
2010-11-01 08:00:00,19.3,71.8,1.6519,1056.3,955.8,661.2,1485.8,1348.3,1.5,8.4,225.8
2010-11-01 09:00:00,19.9,69.7,1.6803,1044.3,902.1,633.6,1498.4,1412.2,1.9,9.8,263.3
2010-11-01 10:00:00,23.1,58.2,1.7131,1129.6,1001.1,639.4,1615.7,1738.5,2.2,12.9,247.0
2010-11-01 11:00:00,23.8,56.6,1.7565,1228.4,1169.7,584.0,1719.0,1618.8,2.4,13.2,303.2
2010-11-01 12:00:00,25.5,53.9,1.841,1195.0,1097.0,608.9,1686.0,1497.2,2.5,13.1,338.1
2010-11-01 13:00:00,23.9,70.2,1.9739,1273.1,970.6,668.9,1620.7,1278.9,2.6,11.3,310.4
2010-11-01 14:00:00,22.4,65.8,1.98,1060.4,817.3,754.5,1577.6,921.6,1.4,6.8,177.5
2010-11-01 15:00:00,23.9,62.3,1.9361,1247.4,906.3,617.5,1619.6,1136.5,2.0,10.0,213.8
2010-11-01 16:00:00,25.2,63.0,1.8897,1401.9,1226.4,524.5,1828.1,1333.1,2.9,16.2,364.7
2010-11-01 17:00:00,23.0,63.0,1.8435,1366.1,1264.6,519.6,1684.2,1455.3,3.5,16.1,515.8
2010-11-01 18:00:00,21.6,73.4,1.8789,1398.4,1199.7,494.7,2019.7,1391.6,3.9,21.0,486.4
2010-11-01 19:00:00,22.8,62.6,1.7256,1252.3,1138.8,550.0,1693.6,1341.0,4.1,16.6,474.3
2010-11-01 20:00:00,19.8,62.3,1.6594,1238.7,1189.6,593.0,1680.0,1169.9,3.0,15.2,394.8
2010-11-01 21:00:00,21.4,66.6,1.7004,1314.6,1138.0,555.8,1785.0,1245.0,3.2,15.1,403.8
2010-11-01 22:00:00,18.6,79.8,1.6981,1247.4,1194.8,556.6,1860.3,1304.9,3.1,15.3,403.0
2010-11-01 23:00:00,18.9,73.5,1.6762,1231.4,1116.5,593.6,1774.4,1128.0,2.6,12.5,342.7
2010-11-02 00:00:00,19.3,79.4,1.6017,1110.8,1015.9,633.6,1665.3,1006.1,2.2,10.0,259.0
2010-11-02 01:00:00,17.5,71.8,1.5787,943.7,854.6,797.1,1486.7,965.1,1.7,7.3,217.9
2010-11-02 02:00:00,17.5,74.8,1.5219,849.6,783.1,834.1,1415.2,804.9,1.1,4.8,152.9
2010-11-02 03:00:00,17.8,69.3,1.4781,800.2,700.7,1036.4,1267.3,737.9,0.7,3.2,78.0
2010-11-02 04:00:00,16.0,78.4,1.4388,735.6,601.9,1122.4,1345.2,751.5,0.5,2.7,70.6
2010-11-02 05:00:00,17.8,73.9,1.4555,834.1,629.6,1046.5,1327.7,728.2,0.6,2.9,100.8
2010-11-02 06:00:00,17.4,65.8,1.4099,787.9,658.5,1043.5,1203.4,710.0,0.5,2.9,77.4
2010-11-02 07:00:00,16.4,71.7,1.3902,1034.3,964.1,776.9,1512.0,903.4,1.6,8.4,293.6
2010-11-02 08:00:00,16.8,74.3,1.4054,1263.4,1330.2,516.5,1860.0,1322.6,3.6,20.5,582.7
2010-11-02 09:00:00,21.0,57.9,1.407,1244.2,1506.8,509.0,1899.0,1533.7,4.2,26.0,595.7
2010-11-02 10:00:00,21.2,57.8,1.4428,1450.0,1421.9,500.0,2006.6,1620.3,4.5,24.1,532.0
2010-11-02 11:00:00,22.1,58.9,1.4851,1491.5,1697.8,409.0,2039.8,1905.1,6.0,32.2,860.9
2010-11-02 12:00:00,23.0,53.0,1.4679,1326.2,1387.2,462.7,2088.2,1728.5,5.1,24.6,660.3
2010-11-02 13:00:00,25.7,43.8,1.487,1458.2,1467.5,462.0,2210.0,1863.4,5.4,32.8,577.2
2010-11-02 14:00:00,26.3,47.2,1.5985,1594.1,1813.4,362.7,2155.7,2079.8,7.9,36.0,747.8
2010-11-02 15:00:00,24.7,51.1,1.5989,1540.8,1554.9,390.1,2265.0,1797.3,5.5,32.9,626.8
2010-11-02 16:00:00,26.2,49.7,1.6187,1605.8,1617.7,395.7,2175.0,1827.0,5.8,30.6,565.8
2010-11-02 17:00:00,22.9,58.8,1.6885,1610.2,1762.6,393.9,2505.3,1899.8,7.1,38.8,693.6
2010-11-02 18:00:00,24.2,59.6,1.7283,1838.6,1890.1,358.0,2321.3,1952.6,7.7,41.0,812.7
2010-11-02 19:00:00,22.9,62.7,1.6889,1688.5,1850.3,377.0,2511.7,1880.6,7.4,41.8,714.9
2010-11-02 20:00:00,21.9,62.8,1.6539,1831.3,1838.2,359.5,2722.3,1965.5,9.8,48.7,833.2
2010-11-02 21:00:00,19.6,67.9,1.6034,1388.0,1559.6,472.5,2132.1,1557.3,5.7,30.8,648.0
2010-11-02 22:00:00,18.9,74.3,1.5728,1245.4,1310.2,530.2,1786.0,1364.8,3.8,18.0,431.3
2010-11-02 23:00:00,18.8,68.8,1.5097,1183.5,1168.6,585.6,1706.6,1203.0,2.5,14.0,320.2
2010-11-03 00:00:00,20.0,57.4,1.4495,964.1,891.4,821.9,1325.8,890.2,1.0,6.5,129.5
2010-11-03 01:00:00,18.7,69.4,1.4615,1237.0,1090.0,619.7,1701.0,1083.9,2.7,13.2,264.1
2010-11-03 02:00:00,16.6,73.9,1.4515,1124.6,952.8,618.4,1511.2,1065.9,2.1,11.3,249.5
2010-11-03 03:00:00,18.2,71.0,1.394,918.0,745.7,854.5,1248.3,827.0,0.9,3.8,117.4
2010-11-03 04:00:00,15.4,76.6,1.3779,869.4,601.7,985.0,1232.9,745.9,0.6,2.9,66.3
2010-11-03 05:00:00,17.1,74.1,1.3628,855.9,655.2,1074.3,1190.4,777.9,0.5,2.6,73.1
2010-11-03 06:00:00,17.1,67.7,1.3504,898.9,705.2,889.5,1367.4,791.3,0.7,4.1,149.5
2010-11-03 07:00:00,16.7,65.9,1.3512,1019.0,955.1,727.5,1452.4,960.0,1.3,7.8,221.8
2010-11-03 08:00:00,18.4,65.0,1.3401,1165.2,1131.0,645.8,1583.6,1168.6,2.1,15.3,279.2
2010-11-03 09:00:00,20.5,61.3,1.3745,1401.9,1356.1,515.1,1810.1,1530.6,3.7,25.0,504.7
2010-11-03 10:00:00,22.3,47.1,1.423,1300.8,1256.8,505.7,1750.3,1415.5,3.6,21.0,524.0
2010-11-03 11:00:00,26.1,42.8,1.4713,1320.1,1201.3,548.1,1873.0,1452.0,3.3,19.5,422.8
2010-11-03 12:00:00,26.7,45.7,1.4591,1292.0,1235.5,546.0,1700.2,1437.0,3.2,18.5,487.2
2010-11-03 13:00:00,24.5,44.9,1.4663,1106.4,1090.0,648.7,1550.4,1245.3,2.6,14.0,283.1
2010-11-03 14:00:00,24.7,42.9,1.4568,1263.5,1106.7,647.8,1703.5,1240.2,2.6,13.1,276.6
2010-11-03 15:00:00,27.4,45.4,1.4718,1238.3,1036.8,635.4,1724.1,1178.1,2.6,13.0,326.2
2010-11-03 16:00:00,24.8,47.6,1.4903,1302.0,1198.1,580.8,1631.0,1341.9,2.8,14.0,345.0
2010-11-03 17:00:00,26.6,50.0,1.4983,1309.1,1176.1,591.2,1668.9,1331.1,3.3,16.5,353.4
2010-11-03 18:00:00,22.8,50.4,1.4956,1413.0,1233.3,494.0,1890.1,1295.8,3.6,19.1,394.5
2010-11-03 19:00:00,23.1,51.0,1.496,1292.7,1442.3,467.5,2017.8,1456.6,4.6,23.4,455.0
2010-11-03 20:00:00,21.5,51.3,1.4735,1240.7,1298.8,568.1,1716.6,1310.7,3.2,18.5,333.7
2010-11-03 21:00:00,20.8,56.0,1.4766,1071.6,1061.3,607.2,1692.8,1063.0,2.4,13.3,269.7
2010-11-03 22:00:00,20.1,62.4,1.5043,1277.2,1144.6,587.8,1731.1,1284.4,2.7,14.5,301.8
2010-11-03 23:00:00,19.5,64.2,1.5156,1210.7,1189.3,559.6,1591.8,1135.5,2.7,13.9,306.7
2010-11-04 00:00:00,19.3,68.3,1.4727,1105.6,926.2,648.0,1474.1,978.5,1.7,10.5,203.0
2010-11-04 01:00:00,18.5,60.9,1.45,891.1,867.3,745.9,1326.7,941.8,1.2,6.7,138.4
2010-11-04 02:00:00,18.0,69.4,1.4105,964.6,782.8,855.9,1430.1,818.9,1.2,5.0,142.8
2010-11-04 03:00:00,16.6,75.1,1.3851,869.2,699.4,882.1,1354.4,816.0,0.7,4.5,116.6
2010-11-04 04:00:00,16.7,63.3,1.3722,857.0,676.2,1029.6,1313.3,717.1,0.6,2.9,90.2
2010-11-04 05:00:00,15.0,73.5,1.3329,837.5,621.7,953.2,1278.9,756.1,0.5,2.7,83.7
2010-11-04 06:00:00,15.6,77.9,1.3151,932.9,795.0,812.8,1346.2,839.0,0.7,4.8,148.2
2010-11-04 07:00:00,15.8,63.2,1.3102,962.5,713.3,815.9,1259.3,758.6,0.8,4.9,153.0
2010-11-04 08:00:00,14.9,67.1,1.3077,1334.5,1289.1,557.6,1796.3,1271.0,3.6,20.6,454.7
2010-11-04 09:00:00,17.4,67.4,1.3213,1287.1,1455.3,493.9,1759.7,1460.2,3.6,22.4,417.6
2010-11-04 10:00:00,21.2,58.2,1.3467,1414.1,1477.6,489.7,1948.0,1572.9,5.1,24.5,676.2
2010-11-04 11:00:00,23.8,47.5,1.3757,1414.4,1235.5,527.3,1702.4,1551.9,3.5,19.5,533.5
2010-11-04 12:00:00,22.5,51.8,1.4433,1239.8,1161.8,534.1,1720.0,1385.7,3.1,16.9,460.0
2010-11-04 13:00:00,25.7,47.9,1.4527,1417.2,1302.0,501.9,1732.4,1406.4,3.5,20.4,412.8
2010-11-04 14:00:00,25.4,42.4,1.4122,1414.0,1385.7,463.7,1990.8,1492.7,4.0,22.7,495.7
2010-11-04 15:00:00,27.9,42.4,1.4977,1433.7,1402.8,467.0,1786.0,1601.5,4.3,23.8,537.6
2010-11-04 16:00:00,28.2,46.4,1.5555,1621.8,1410.8,484.4,1975.0,1635.5,4.7,23.6,565.2
2010-11-04 17:00:00,24.6,55.0,1.6683,1857.6,1907.9,343.4,2603.0,2173.3,8.2,47.7,1031.0
2010-11-04 18:00:00,23.8,63.5,1.7082,1957.3,1804.8,331.3,2661.2,2226.0,8.9,49.9,1003.9
2010-11-04 19:00:00,20.6,59.9,1.6865,1573.1,1505.7,426.3,2326.8,1726.6,6.1,34.6,620.3
2010-11-04 20:00:00,20.5,64.1,1.6313,1419.1,1528.5,438.6,1870.2,1510.5,4.5,27.2,499.6
2010-11-04 21:00:00,18.6,68.3,1.5956,1352.4,1304.6,458.5,1744.6,1447.4,3.5,22.2,489.6
2010-11-04 22:00:00,19.9,67.0,1.5732,1355.3,1332.0,460.4,1966.3,1415.0,3.9,21.9,583.4
2010-11-04 23:00:00,19.7,67.8,1.5209,1216.4,1115.9,618.0,1647.0,1109.2,2.3,12.4,324.3
2010-11-05 00:00:00,17.6,65.3,1.4657,1050.4,921.7,657.1,1540.2,984.6,1.5,8.2,198.9
2010-11-05 01:00:00,17.1,64.4,1.439,1069.2,926.1,656.1,1467.0,943.0,1.8,9.2,223.6
2010-11-05 02:00:00,17.1,74.8,1.3915,959.5,910.5,690.2,1458.6,891.1,1.5,7.4,222.5
2010-11-05 03:00:00,17.7,70.1,1.3596,920.1,715.5,885.1,1311.4,730.4,0.7,3.8,86.7
2010-11-05 04:00:00,16.0,69.6,1.3239,886.1,619.8,958.6,1216.0,766.4,0.5,2.7,68.6
2010-11-05 05:00:00,17.4,63.8,1.295,842.5,564.9,1087.7,1132.8,673.9,0.4,2.1,62.3
2010-11-05 06:00:00,16.3,64.4,1.2591,879.2,677.0,934.1,1203.9,754.0,0.5,3.3,93.1
2010-11-05 07:00:00,15.6,66.8,1.2593,951.0,768.0,786.9,1282.1,836.0,0.8,5.3,162.0
2010-11-05 08:00:00,16.4,72.2,1.2837,1125.3,1128.6,542.2,1590.8,1095.1,2.0,16.6,289.8
2010-11-05 09:00:00,16.3,72.1,1.2897,1553.0,1640.6,412.3,2342.1,1700.8,6.3,39.0,754.0
2010-11-05 10:00:00,20.4,58.9,1.3141,1432.7,1515.2,436.2,1896.8,1629.5,4.5,25.2,631.7
2010-11-05 11:00:00,19.3,58.8,1.3414,1458.0,1478.4,438.0,2002.3,1697.3,4.5,25.2,674.5
2010-11-05 12:00:00,21.6,56.3,1.3664,1259.2,1268.2,473.8,1817.0,1496.0,3.3,21.3,453.9
2010-11-05 13:00:00,22.6,55.8,1.3649,1343.4,1367.5,504.7,1859.5,1415.6,3.5,23.0,482.3
2010-11-05 14:00:00,23.0,51.4,1.362,1533.0,1344.2,433.4,1990.0,1668.2,4.4,25.0,529.2
2010-11-05 15:00:00,24.9,45.8,1.3078,1521.8,1448.4,460.0,1818.9,1664.6,4.4,24.6,542.8
2010-11-05 16:00:00,23.0,42.7,1.3396,1600.4,1639.8,443.7,2076.5,1822.8,5.2,31.0,637.1
2010-11-05 17:00:00,24.2,55.3,1.5066,1776.5,1740.0,351.0,2607.2,2208.3,8.2,43.2,1041.0
2010-11-05 18:00:00,20.1,57.2,1.5322,1827.2,1938.7,369.8,2432.4,2130.5,8.1,45.4,809.4
2010-11-05 19:00:00,20.9,59.6,1.4417,1443.5,1267.6,475.3,1905.8,1633.8,3.7,22.8,347.8
2010-11-05 20:00:00,19.4,63.8,1.4581,1276.9,1212.3,584.5,1505.7,1389.0,3.1,15.1,355.0
2010-11-05 21:00:00,18.5,60.5,1.405,1231.9,1193.6,551.9,1647.0,1313.0,2.8,14.0,343.0
2010-11-05 22:00:00,18.3,66.2,1.3855,1143.3,1052.1,627.2,1400.3,1058.4,1.9,11.0,260.1
2010-11-05 23:00:00,18.2,64.2,1.3464,1050.0,916.2,761.3,1363.0,1031.1,1.2,7.8,150.7
2010-11-06 00:00:00,17.1,65.2,1.3249,1043.3,808.3,778.7,1402.9,894.0,1.2,6.6,154.4
2010-11-06 01:00:00,15.5,71.9,1.2948,1172.4,909.9,657.6,1381.0,1060.5,1.9,9.4,234.6
2010-11-06 02:00:00,14.4,74.0,1.2845,1084.9,996.4,682.1,1318.8,1004.7,1.9,8.5,242.2
2010-11-06 03:00:00,16.3,74.3,1.2633,970.6,813.2,738.2,1314.2,835.7,1.5,6.5,232.6
2010-11-06 04:00:00,15.8,68.0,1.2461,961.8,755.0,861.4,1322.9,814.7,0.9,4.1,125.1
2010-11-06 05:00:00,16.2,60.6,1.2374,894.6,647.4,991.8,1195.4,710.0,0.5,2.7,77.2
2010-11-06 06:00:00,14.9,74.5,1.2186,889.0,680.1,885.6,1257.9,750.4,0.6,3.6,106.0
